id,id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,animal_id,animal_type,organization_id,primary_photo_cropped
40,49728922,TX801,https://www.petfinder.com/dog/harley-49728922/tx/san-angelo/new-beginnings-animal-rescue-tx801/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Short,[],Harley,"You can find our Pet Adoption Application at: https://form.jotform.com/90981337198166
 Thank you for your interest in one of our pets for...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49728922/1/?bust=1604801784&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49728922/1/?bust=1604801784&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49728922/1/?bust=1604801784&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49728922/1/?bust=1604801784'}]",[],adoptable,2020-11-08T02:16:50+0000,2020-11-08T02:16:50+0000,4.3275,Australian Cattle Dog / Blue Heeler,Labrador Retriever,True,False,Black,Merle (Blue),,True,False,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49728922/1/?bust=1604801784&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49728922/1/?bust=1604801784&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49728922/1/?bust=1604801784&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49728922/1/?bust=1604801784,jana@newbark.org,(325) 651-0659,,,San Angelo,TX,76904,US,49728922,dog,tx801,
41,49721973,TX2316,https://www.petfinder.com/dog/gigi-49721973/tx/big-spring/happy-day-humane-society-tx2316/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Senior,Female,Small,,[],GIGI,"$75 adoption fee includes spay/neuter, vaccs and chip.
Big Spring TX
 Exit 174 off I20 West",D2020311,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/1/?bust=1605348853&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/1/?bust=1605348853&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/1/?bust=1605348853&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/1/?bust=1605348853'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/2/?bust=1605348839&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/2/?bust=1605348839&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/2/?bust=1605348839&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/2/?bust=1605348839'}]",[],adoptable,2020-11-07T10:01:20+0000,2020-11-07T10:01:20+0000,80.9044,Pomeranian,,False,False,,,,True,True,,False,True,,False,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/1/?bust=1605348853&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/1/?bust=1605348853&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/1/?bust=1605348853&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49721973/1/?bust=1605348853,happydayhumanesociety@gmail.com,(432) 267-7832,5710 W I20,,Big Spring,TX,79720,US,49721973,dog,tx2316,
42,49718841,TX95,https://www.petfinder.com/dog/hasty-49718841/tx/buchanan-dam/hill-country-humane-society-tx95/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Short,[],Hasty,"MY NAME IS:   Hasty
POSTED TO PETFINDER DATE:  Nov 6, 2020
SIZE: 57 pounds
APPROXIMATE AGE: 4 years
SHELTER STAFF...",20-0976,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49718841/1/?bust=1604702428&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49718841/1/?bust=1604702428&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49718841/1/?bust=1604702428&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49718841/1/?bust=1604702428'}]",[],adoptable,2020-11-06T22:41:03+0000,2020-11-06T22:41:03+0000,129.5816,Terrier,,True,False,Golden,"Tricolor (Brown, Black, & White)",White / Cream,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49718841/1/?bust=1604702428&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49718841/1/?bust=1604702428&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49718841/1/?bust=1604702428&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49718841/1/?bust=1604702428,hillcountryhs@gmail.com,(512) 793-5463,9150 Ranch Road 1431 West,,Buchanan Dam,TX,78609,US,49718841,dog,tx95,
43,49717888,TX1868,https://www.petfinder.com/dog/sister-49717888/tx/burnet/furever-friends-and-rescue-tx1868/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Short,"['Sweet', 'Friendly', 'Loving']",Sister,"Hello, we would like to introduce Sister, an approximate year to 2 year old Rottweiler/Aussie mix.  Sister was recently saved...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717888/1/?bust=1604697603&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717888/1/?bust=1604697603&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717888/1/?bust=1604697603&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717888/1/?bust=1604697603'}]",[],adoptable,2020-11-06T21:24:03+0000,2020-11-06T21:24:03+0000,139.2472,Australian Shepherd,Rottweiler,True,False,Black,Gray / Blue / Silver,,True,True,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717888/1/?bust=1604697603&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717888/1/?bust=1604697603&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717888/1/?bust=1604697603&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717888/1/?bust=1604697603,fureverfriendsandrescue@gmail.com,5123681821,PO Box 324,,Burnet,TX,78611,US,49717888,dog,tx1868,
44,49717542,TX1868,https://www.petfinder.com/dog/pauline-49717542/tx/burnet/furever-friends-and-rescue-tx1868/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Short,"['Lovely', 'Loyal', 'Playful', 'Sweet', 'Loving']",Pauline,Ms. Pauline came to Furever Friends and Rescue because caring people kept her out of a kill shelter. Pauline was...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/1/?bust=1604696575&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/1/?bust=1604696575&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/1/?bust=1604696575&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/1/?bust=1604696575'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/2/?bust=1604696586&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/2/?bust=1604696586&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/2/?bust=1604696586&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/2/?bust=1604696586'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/3/?bust=1604696591&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/3/?bust=1604696591&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/3/?bust=1604696591&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/3/?bust=1604696591'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/4/?bust=1604696633&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/4/?bust=1604696633&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/4/?bust=1604696633&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/4/?bust=1604696633'}]","[{'embed': '<iframe title=""Video"" src=""https://www.youtube.com/embed/7x8nagKlDdw?enablejsapi=1"" frameborder=""0"" allowfullscreen></iframe>'}]",adoptable,2020-11-06T21:07:39+0000,2020-11-06T21:07:39+0000,139.2472,Blue Lacy,Labrador Retriever,True,False,Black,White / Cream,,True,True,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/1/?bust=1604696575&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/1/?bust=1604696575&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/1/?bust=1604696575&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49717542/1/?bust=1604696575,fureverfriendsandrescue@gmail.com,5123681821,PO Box 324,,Burnet,TX,78611,US,49717542,dog,tx1868,
45,49715955,TX1868,https://www.petfinder.com/dog/layla-49715955/tx/burnet/furever-friends-and-rescue-tx1868/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Medium,"['Loving', 'Playful', 'Sweet', 'Calm', 'Friendly', 'Beautiful']",Layla,"This sweet girl is super friendly, great with other dogs and just loves life and having fun! Layla is estimated...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/1/?bust=1604690077&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/1/?bust=1604690077&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/1/?bust=1604690077&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/1/?bust=1604690077'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/2/?bust=1604690081&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/2/?bust=1604690081&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/2/?bust=1604690081&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/2/?bust=1604690081'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/3/?bust=1604690092&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/3/?bust=1604690092&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/3/?bust=1604690092&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/3/?bust=1604690092'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/4/?bust=1604696047&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/4/?bust=1604696047&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/4/?bust=1604696047&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/4/?bust=1604696047'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/5/?bust=1604696066&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/5/?bust=1604696066&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/5/?bust=1604696066&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/5/?bust=1604696066'}]","[{'embed': '<iframe title=""Video"" src=""https://www.youtube.com/embed/D1etJZSJFkQ?enablejsapi=1"" frameborder=""0"" allowfullscreen></iframe>'}]",adoptable,2020-11-06T20:59:15+0000,2020-11-06T20:59:15+0000,139.2472,German Shepherd Dog,Cattle Dog,True,False,"Tricolor (Brown, Black, & White)",,,True,True,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/1/?bust=1604690077&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/1/?bust=1604690077&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/1/?bust=1604690077&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715955/1/?bust=1604690077,fureverfriendsandrescue@gmail.com,5123681821,PO Box 324,,Burnet,TX,78611,US,49715955,dog,tx1868,
46,49715655,TX1868,https://www.petfinder.com/dog/milan-49715655/tx/burnet/furever-friends-and-rescue-tx1868/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Short,"['Playful', 'Adorable', 'Pittie', 'Beautiful', 'Loving', 'Pitbull', 'Happy']",Milan,"Meet Milan, she is a petite and sweet Pittie mix. We rescued our Beautiful and pregnant Milan from death row....",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/1/?bust=1604688991&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/1/?bust=1604688991&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/1/?bust=1604688991&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/1/?bust=1604688991'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/2/?bust=1604689018&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/2/?bust=1604689018&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/2/?bust=1604689018&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/2/?bust=1604689018'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/3/?bust=1604689023&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/3/?bust=1604689023&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/3/?bust=1604689023&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/3/?bust=1604689023'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/4/?bust=1604689030&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/4/?bust=1604689030&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/4/?bust=1604689030&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/4/?bust=1604689030'}]",[],adoptable,2020-11-06T19:02:04+0000,2020-11-06T19:02:04+0000,139.2472,Pit Bull Terrier,American Staffordshire Terrier,True,False,White / Cream,Yellow / Tan / Blond / Fawn,,True,True,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/1/?bust=1604688991&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/1/?bust=1604688991&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/1/?bust=1604688991&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49715655/1/?bust=1604688991,fureverfriendsandrescue@gmail.com,5123681821,PO Box 324,,Burnet,TX,78611,US,49715655,dog,tx1868,
47,49258330,TX1868,https://www.petfinder.com/dog/eli-49258330/tx/burnet/furever-friends-and-rescue-tx1868/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Short,"['Loving', 'Playful', 'Friendly', 'Big Smile', 'adorable']",Eli,"Meet Eli. From his big, giant smile, you can tell Eli adores people. He is very ready to find a...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/1/?bust=1604355241&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/1/?bust=1604355241&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/1/?bust=1604355241&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/1/?bust=1604355241'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/2/?bust=1604355251&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/2/?bust=1604355251&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/2/?bust=1604355251&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/2/?bust=1604355251'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/3/?bust=1604355260&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/3/?bust=1604355260&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/3/?bust=1604355260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/3/?bust=1604355260'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/4/?bust=1604355315&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/4/?bust=1604355315&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/4/?bust=1604355315&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/4/?bust=1604355315'}]",[],adoptable,2020-11-06T18:17:21+0000,2020-11-06T18:17:21+0000,139.2472,Coonhound,Beagle,True,False,Brown / Chocolate,White / Cream,,True,True,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/1/?bust=1604355241&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/1/?bust=1604355241&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/1/?bust=1604355241&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49258330/1/?bust=1604355241,fureverfriendsandrescue@gmail.com,5123681821,PO Box 324,,Burnet,TX,78611,US,49258330,dog,tx1868,
48,49714069,TX1655,https://www.petfinder.com/dog/teeny-49714069/tx/comfort/kendall-county-animal-shelter-tx1655/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Short,[],TEENY,"#16911 - Teeny - 11.6.2020
Female - 2 yrs - Lab Mix
Teeny came to us as a surrender along...",16911,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49714069/1/?bust=1604679955&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49714069/1/?bust=1604679955&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49714069/1/?bust=1604679955&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49714069/1/?bust=1604679955'}]",[],adoptable,2020-11-06T16:26:14+0000,2020-11-06T16:26:14+0000,138.3811,Labrador Retriever,Mixed Breed,True,False,Black,White / Cream,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49714069/1/?bust=1604679955&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49714069/1/?bust=1604679955&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49714069/1/?bust=1604679955&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49714069/1/?bust=1604679955,ashley.zoeller@co.kendall.tx.us,8305373430,702 FM 289,,Comfort,TX,78013,US,49714069,dog,tx1655,
49,49712157,TX2316,https://www.petfinder.com/dog/rosie-49712157/tx/big-spring/happy-day-humane-society-tx2316/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,,[],Rosie,"Rosie will need a home with no kitties please. Rosie does good with male dogs, but can be quite picky...",D2019160,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/1/?bust=1605348838&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/1/?bust=1605348838&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/1/?bust=1605348838&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/1/?bust=1605348838'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/4/?bust=1605348849&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/4/?bust=1605348849&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/4/?bust=1605348849&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/4/?bust=1605348849'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/6/?bust=1605348906&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/6/?bust=1605348906&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/6/?bust=1605348906&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/6/?bust=1605348906'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/2/?bust=1605348851&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/2/?bust=1605348851&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/2/?bust=1605348851&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/2/?bust=1605348851'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/3/?bust=1605348848&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/3/?bust=1605348848&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/3/?bust=1605348848&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/3/?bust=1605348848'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/5/?bust=1605348862&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/5/?bust=1605348862&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/5/?bust=1605348862&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/5/?bust=1605348862'}]",[],adoptable,2020-11-06T10:08:10+0000,2020-11-06T10:08:10+0000,80.9044,Pit Bull Terrier,Labrador Retriever,True,False,,,,True,False,,False,True,,,False,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/1/?bust=1605348838&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/1/?bust=1605348838&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/1/?bust=1605348838&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712157/1/?bust=1605348838,happydayhumanesociety@gmail.com,(432) 267-7832,5710 W I20,,Big Spring,TX,79720,US,49712157,dog,tx2316,
50,49712040,TX1368,https://www.petfinder.com/dog/arlo-49712040/tx/mingus/c-dot-ar-dot-e-community-animal-rescue-effort-tx1368/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,,[],Arlo,"Arlo is about 1 1/2 years old. (Will be neutered 11-10-20.
Super sweet! Good with kids. Came from a home...",A2020050,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/1/?bust=1605262236&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/1/?bust=1605262236&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/1/?bust=1605262236&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/1/?bust=1605262236'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/4/?bust=1605262302&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/4/?bust=1605262302&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/4/?bust=1605262302&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/4/?bust=1605262302'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/2/?bust=1605262238&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/2/?bust=1605262238&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/2/?bust=1605262238&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/2/?bust=1605262238'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/3/?bust=1605262241&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/3/?bust=1605262241&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/3/?bust=1605262241&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/3/?bust=1605262241'}]",[],adoptable,2020-11-06T10:04:07+0000,2020-11-06T10:04:07+0000,139.697,Australian Cattle Dog / Blue Heeler,,False,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/1/?bust=1605262236&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/1/?bust=1605262236&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/1/?bust=1605262236&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49712040/1/?bust=1605262236,Care.animalrescue@yahoo.com,(254) 631-6937,,,Mingus,TX,76463,US,49712040,dog,tx1368,
