id,id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,animal_id,animal_type,organization_id,primary_photo_cropped
36,49768090,TX2287,https://www.petfinder.com/dog/butch-49768090/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,,[],Butch,&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,24275,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768090/1/?bust=1605176191&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768090/1/?bust=1605176191&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768090/1/?bust=1605176191&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768090/1/?bust=1605176191'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Pit Bull Terrier,,False,False,,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768090/1/?bust=1605176191&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768090/1/?bust=1605176191&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768090/1/?bust=1605176191&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768090/1/?bust=1605176191,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768090,dog,tx2287,
37,49768091,TX2287,https://www.petfinder.com/dog/buster-49768091/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,,[],Buster,&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,23368,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/2/?bust=1605176181&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/2/?bust=1605176181&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/2/?bust=1605176181&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/2/?bust=1605176181'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Boxer,Mixed Breed,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768091,dog,tx2287,
38,49768087,TX2287,https://www.petfinder.com/dog/moesha-49768087/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,,[],Moesha,Found on the 3400 block of Itasca&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,24284,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768087/1/?bust=1605176097&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768087/1/?bust=1605176097&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768087/1/?bust=1605176097&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768087/1/?bust=1605176097'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Pit Bull Terrier,Shepherd,True,False,,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768087/1/?bust=1605176097&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768087/1/?bust=1605176097&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768087/1/?bust=1605176097&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768087/1/?bust=1605176097,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768087,dog,tx2287,
39,49768089,TX2287,https://www.petfinder.com/dog/herbie-49768089/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,,[],Herbie,"According to owner he is house trained, playful ,active. Loves to run around and play fetch&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;",24268,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768089/1/?bust=1605176097&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768089/1/?bust=1605176097&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768089/1/?bust=1605176097&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768089/1/?bust=1605176097'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Labrador Retriever,Mixed Breed,True,False,,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768089/1/?bust=1605176097&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768089/1/?bust=1605176097&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768089/1/?bust=1605176097&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768089/1/?bust=1605176097,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768089,dog,tx2287,
40,49768091,TX2287,https://www.petfinder.com/dog/buster-49768091/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,,[],Buster,&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,23368,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/2/?bust=1605176181&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/2/?bust=1605176181&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/2/?bust=1605176181&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/2/?bust=1605176181'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Boxer,Mixed Breed,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768091/1/?bust=1605176081,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768091,dog,tx2287,
41,49768081,TX2287,https://www.petfinder.com/dog/bobby-floppy-ears-49768081/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,,[],Bobby Floppy Ears,&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,24264,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768081/1/?bust=1605176088&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768081/1/?bust=1605176088&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768081/1/?bust=1605176088&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768081/1/?bust=1605176088'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Shepherd,Husky,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768081/1/?bust=1605176088&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768081/1/?bust=1605176088&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768081/1/?bust=1605176088&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768081/1/?bust=1605176088,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768081,dog,tx2287,
42,49768079,TX2287,https://www.petfinder.com/dog/emily-49768079/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,,[],Emily,was found on 7700 block of Trenton Ave&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,24094,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/1/?bust=1605348709&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/1/?bust=1605348709&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/1/?bust=1605348709&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/1/?bust=1605348709'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/2/?bust=1605348708&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/2/?bust=1605348708&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/2/?bust=1605348708&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/2/?bust=1605348708'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Labrador Retriever,,False,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/1/?bust=1605348709&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/1/?bust=1605348709&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/1/?bust=1605348709&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768079/1/?bust=1605348709,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768079,dog,tx2287,
43,49768092,TX2287,https://www.petfinder.com/dog/plum-49768092/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,,[],Plum,1700 E 1st St&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,23569,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/1/?bust=1605176080&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/1/?bust=1605176080&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/1/?bust=1605176080&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/1/?bust=1605176080'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/2/?bust=1605176112&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/2/?bust=1605176112&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/2/?bust=1605176112&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/2/?bust=1605176112'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Australian Cattle Dog / Blue Heeler,Mixed Breed,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/1/?bust=1605176080&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/1/?bust=1605176080&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/1/?bust=1605176080&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768092/1/?bust=1605176080,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768092,dog,tx2287,
44,49768084,TX2287,https://www.petfinder.com/dog/bronx-49768084/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Large,,[],Bronx,&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,24148,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768084/1/?bust=1605176164&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768084/1/?bust=1605176164&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768084/1/?bust=1605176164&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768084/1/?bust=1605176164'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Pit Bull Terrier,Labrador Retriever,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768084/1/?bust=1605176164&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768084/1/?bust=1605176164&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768084/1/?bust=1605176164&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768084/1/?bust=1605176164,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768084,dog,tx2287,
45,49768086,TX2287,https://www.petfinder.com/dog/risky-49768086/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,,[],Risky,Found on the 5000 block of I-27&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,24277,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768086/1/?bust=1605176167&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768086/1/?bust=1605176167&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768086/1/?bust=1605176167&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768086/1/?bust=1605176167'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Chihuahua,,False,False,,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768086/1/?bust=1605176167&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768086/1/?bust=1605176167&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768086/1/?bust=1605176167&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768086/1/?bust=1605176167,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768086,dog,tx2287,
46,49768075,TX2287,https://www.petfinder.com/dog/meg-49768075/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,,[],Meg,Found at 112th and University&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,24287,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768075/1/?bust=1605176068&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768075/1/?bust=1605176068&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768075/1/?bust=1605176068&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768075/1/?bust=1605176068'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Shepherd,Husky,True,False,,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768075/1/?bust=1605176068&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768075/1/?bust=1605176068&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768075/1/?bust=1605176068&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768075/1/?bust=1605176068,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768075,dog,tx2287,
47,49768078,TX2287,https://www.petfinder.com/dog/sundance-49768078/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,,[],Sundance,&amp;lt;&amp;lt;ShelterCode&amp;gt;&amp;gt;,24276,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768078/1/?bust=1605176146&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768078/1/?bust=1605176146&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768078/1/?bust=1605176146&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768078/1/?bust=1605176146'}]",[],adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Pit Bull Terrier,,False,False,,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768078/1/?bust=1605176146&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768078/1/?bust=1605176146&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768078/1/?bust=1605176146&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49768078/1/?bust=1605176146,lubbockanimalservices@mylubbock.us,(806) 775-2057,3323 SE Loop 289,,Lubbock,TX,79404,US,49768078,dog,tx2287,
48,49763854,TX1696,https://www.petfinder.com/dog/dolly-49763854/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,Medium,[],Dolly,Hello world! I’m Dolly! I was born September 4th after my mama was rescued and taken in by my foster...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/1/?bust=1605130119&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/1/?bust=1605130119&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/1/?bust=1605130119&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/1/?bust=1605130119'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/2/?bust=1605130106&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/2/?bust=1605130106&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/2/?bust=1605130106&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/2/?bust=1605130106'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/3/?bust=1605130111&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/3/?bust=1605130111&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/3/?bust=1605130111&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/3/?bust=1605130111'}]",[],adoptable,2020-11-11T21:30:12+0000,2020-11-11T21:30:12+0000,114.5243,Terrier,Chihuahua,True,False,Apricot / Beige,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/1/crop/?bust=1605130119&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/1/crop/?bust=1605130119&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/1/crop/?bust=1605130119&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49763854/1/crop/?bust=1605130119,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,49763854,dog,tx1696,
49,49762056,OK484,https://www.petfinder.com/dog/niko-49762056/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,,[],NIKO,,MAC-A-215,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/1/?bust=1605122452&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/1/?bust=1605122452&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/1/?bust=1605122452&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/1/?bust=1605122452'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/4/?bust=1605122474&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/4/?bust=1605122474&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/4/?bust=1605122474&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/4/?bust=1605122474'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/3/?bust=1605122475&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/3/?bust=1605122475&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/3/?bust=1605122475&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/3/?bust=1605122475'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/2/?bust=1605122492&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/2/?bust=1605122492&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/2/?bust=1605122492&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/2/?bust=1605122492'}]",[],adoptable,2020-11-11T19:10:15+0000,2020-11-11T19:10:15+0000,133.7884,Husky,,False,False,Black,Gray / Blue / Silver,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/1/?bust=1605122452&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/1/?bust=1605122452&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/1/?bust=1605122452&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49762056/1/?bust=1605122452,medina.franco@cityofmangum.net,(580) 782-2256,105 S Pennsylvania,,Mangum,OK,73554,US,49762056,dog,ok484,
50,49761367,OK484,https://www.petfinder.com/dog/togo-49761367/ok/mangum/mangum-animal-shelter-ok484/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,,['Special Dietary Needs'],TOGO,,MAC-A-214,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/1/?bust=1605118818&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/1/?bust=1605118818&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/1/?bust=1605118818&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/1/?bust=1605118818'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/2/?bust=1605122475&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/2/?bust=1605122475&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/2/?bust=1605122475&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/2/?bust=1605122475'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/4/?bust=1605122465&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/4/?bust=1605122465&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/4/?bust=1605122465&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/4/?bust=1605122465'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/3/?bust=1605118879&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/3/?bust=1605118879&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/3/?bust=1605118879&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/3/?bust=1605118879'}]",[],adoptable,2020-11-11T18:10:08+0000,2020-11-11T18:10:08+0000,133.7884,Husky,,False,False,Black,Gray / Blue / Silver,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/1/?bust=1605118818&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/1/?bust=1605118818&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/1/?bust=1605118818&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49761367/1/?bust=1605118818,medina.franco@cityofmangum.net,(580) 782-2256,105 S Pennsylvania,,Mangum,OK,73554,US,49761367,dog,ok484,
